timestamp,temperature_c,vibration_mm_s,pressure_bar
2025-01-06 18:00:00,21.42,1.538,1.00394
2025-01-06 19:00:00,20.18,1.822,1.0069299999999999
2025-01-06 20:00:00,19.03,2.021,1.00845
2025-01-06 21:00:00,18.06,1.639,1.00471
2025-01-06 22:00:00,17.32,1.887,1.0061799999999999
2025-01-06 23:00:00,16.88,1.714,1.00592
2025-01-07 00:00:00,15.35,0.763,1.0054400000000001
2025-01-07 01:00:00,15.58,0.914,1.0038500000000001
2025-01-07 02:00:00,16.14,1.078,1.00373
2025-01-07 03:00:00,17.0,1.234,1.00767
2025-01-07 04:00:00,18.09,0.952,1.0078799999999999
2025-01-07 05:00:00,19.35,0.997,1.00787
2025-01-07 06:00:00,20.71,0.984,1.0094400000000001
2025-01-07 07:00:00,22.06,1.035,1.00606
2025-01-07 08:00:00,23.33,1.278,1.00425
2025-01-07 09:00:00,24.42,1.452,1.00537
2025-01-07 10:00:00,25.27,1.866,1.00926
2025-01-07 11:00:00,25.83,1.631,1.0089299999999999
2025-01-07 12:00:00,26.06,1.381,1.00614
2025-01-07 13:00:00,25.95,1.55,1.01206
2025-01-07 14:00:00,25.51,1.59,1.0088300000000001
2025-01-07 15:00:00,24.77,1.442,1.00549
2025-01-07 16:00:00,23.8,1.508,1.00951
2025-01-07 17:00:00,22.65,1.712,1.00933
2025-01-07 18:00:00,21.42,1.492,1.01332
2025-01-07 19:00:00,20.18,1.814,1.0128300000000001
2025-01-07 20:00:00,19.03,1.946,1.01058
2025-01-07 21:00:00,18.06,2.498,1.01033
2025-01-07 22:00:00,17.32,1.781,1.01061
2025-01-07 23:00:00,16.88,1.905,1.01199
2025-01-01 00:00:00,15.11,0.875,1.01466
2025-01-01 01:00:00,15.3,0.866,1.01718
2025-01-01 02:00:00,15.82,1.175,1.0146
2025-01-01 03:00:00,16.63,0.932,1.01137
2025-01-01 04:00:00,17.68,0.999,1.01462
2025-01-01 05:00:00,18.91,1.018,1.0121900000000001
2025-01-01 06:00:00,20.22,1.093,1.01629
2025-01-01 07:00:00,21.53,1.183,1.0179099999999999
2025-01-01 08:00:00,22.76,1.082,1.01495
2025-01-01 09:00:00,23.81,1.415,1.01508
2025-01-01 10:00:00,24.62,1.805,1.014
2025-01-01 11:00:00,25.14,1.436,1.01667
2025-01-01 12:00:00,25.33,1.436,1.0154400000000001
2025-01-01 13:00:00,25.18,1.889,1.0199
2025-01-01 14:00:00,24.7,1.458,1.0181
2025-01-01 15:00:00,23.92,1.631,1.01894
2025-01-01 16:00:00,22.9,1.454,1.0195
2025-01-01 17:00:00,21.72,1.533,1.01992
2025-01-01 18:00:00,20.44,1.58,1.0176399999999999
2025-01-01 19:00:00,19.16,1.702,1.02066
2025-01-01 20:00:00,17.98,1.658,1.01785
2025-01-01 21:00:00,16.96,1.851,1.01893
2025-01-01 22:00:00,16.18,1.795,1.0171000000000001
2025-01-01 23:00:00,15.7,1.867,1.02194
2025-01-02 00:00:00,15.11,0.786,1.02155
2025-01-02 01:00:00,15.3,0.818,1.02122
2025-01-02 02:00:00,15.82,1.224,1.0202200000000001
2025-01-02 03:00:00,16.63,0.925,1.02122
2025-01-02 04:00:00,17.68,0.938,1.0195
2025-01-02 05:00:00,18.91,1.262,1.0253800000000002
2025-01-02 06:00:00,20.22,1.402,1.02225
2025-01-02 07:00:00,21.53,1.132,1.02082
2025-01-02 08:00:00,22.76,1.099,1.01844
2025-01-02 09:00:00,23.81,1.208,1.02433
2025-01-02 10:00:00,24.62,1.232,1.0236699999999999
2025-01-02 11:00:00,25.14,1.301,1.02471
2025-01-02 12:00:00,25.33,1.338,1.0229
2025-01-02 13:00:00,25.18,1.319,1.02561
2025-01-02 14:00:00,24.7,1.665,1.02065
2025-01-02 15:00:00,23.92,1.5,1.02373
2025-01-02 16:00:00,22.9,1.606,1.01702
2025-01-02 17:00:00,21.72,1.497,1.0205199999999999
2025-01-02 18:00:00,20.44,1.531,1.02289
2025-01-02 19:00:00,19.16,1.517,1.02223
2025-01-02 20:00:00,17.98,1.928,1.02542
2025-01-02 21:00:00,16.96,1.874,1.0229
2025-01-02 22:00:00,16.18,1.792,1.02315
2025-01-02 23:00:00,15.7,1.795,1.02269
2025-01-03 00:00:00,15.11,0.955,1.02162
2025-01-03 01:00:00,15.3,0.821,1.02688
2025-01-03 02:00:00,15.82,0.966,1.02407
2025-01-03 03:00:00,16.63,0.894,1.02047
2025-01-03 04:00:00,17.68,0.957,1.02082
2025-01-03 05:00:00,18.91,1.175,1.0231000000000001
2025-01-03 06:00:00,20.22,1.028,1.02028
2025-01-03 07:00:00,21.53,1.274,1.0245
2025-01-03 08:00:00,22.76,1.111,1.0209
2025-01-03 09:00:00,23.81,1.136,1.01698
2025-01-03 10:00:00,24.62,1.399,1.02044
2025-01-03 11:00:00,25.14,1.556,1.02286
2025-01-03 12:00:00,25.33,1.402,1.0185
2025-01-03 13:00:00,25.18,2.075,1.02489
2025-01-03 14:00:00,24.7,1.395,1.0234
2025-01-03 15:00:00,23.92,1.444,1.02099
2025-01-03 16:00:00,22.9,1.418,1.01756
2025-01-03 17:00:00,21.72,1.511,1.01848
2025-01-03 18:00:00,20.44,1.465,1.02357
2025-01-03 19:00:00,19.16,1.661,1.01733
2025-01-03 20:00:00,17.98,1.653,1.01802
2025-01-03 21:00:00,16.96,1.763,1.01748
2025-01-03 22:00:00,16.18,2.027,1.01697
2025-01-03 23:00:00,15.7,1.792,1.01853
2025-01-04 00:00:00,15.11,0.969,1.01976
2025-01-04 01:00:00,15.3,0.848,1.01702
2025-01-04 02:00:00,15.82,1.011,1.01568
2025-01-04 03:00:00,16.63,0.94,1.01508
2025-01-04 04:00:00,17.68,0.923,1.01801
2025-01-04 05:00:00,18.91,0.959,1.0155
2025-01-04 06:00:00,20.22,1.143,1.01441
2025-01-04 07:00:00,21.53,1.565,1.01465
2025-01-04 08:00:00,22.76,1.127,1.01665
2025-01-04 09:00:00,23.81,2.038,1.01404
2025-01-04 10:00:00,24.62,1.316,1.01579
2025-01-04 11:00:00,25.14,1.42,1.01445
2025-01-04 12:00:00,25.33,1.542,1.00764
2025-01-04 13:00:00,25.18,1.683,1.01343
2025-01-04 14:00:00,24.7,1.601,1.015
2025-01-04 15:00:00,23.92,1.485,1.01359
2025-01-04 16:00:00,22.9,1.43,1.01184
2025-01-04 17:00:00,21.72,1.445,1.01509
2025-01-04 18:00:00,20.44,1.716,1.00898
2025-01-04 19:00:00,19.16,1.632,1.01185
2025-01-04 20:00:00,17.98,1.636,1.00939
2025-01-04 21:00:00,16.96,1.699,1.01152
2025-01-04 22:00:00,16.18,1.641,1.00644
2025-01-04 23:00:00,15.7,1.964,1.01049
2025-01-05 00:00:00,15.11,0.795,1.00917
2025-01-05 01:00:00,15.3,0.861,1.00898
2025-01-05 02:00:00,15.82,1.152,1.00843
2025-01-05 03:00:00,16.63,0.93,1.00611
2025-01-05 04:00:00,17.68,0.992,1.00908
2025-01-05 05:00:00,18.91,1.464,1.0039500000000001
2025-01-05 06:00:00,20.22,1.046,1.00776
2025-01-05 07:00:00,21.53,1.067,1.00835
2025-01-05 08:00:00,22.76,1.267,1.0070299999999999
2025-01-05 09:00:00,23.81,1.391,1.00318
2025-01-05 10:00:00,24.62,1.517,1.00532
2025-01-05 11:00:00,25.14,1.285,1.00281
2025-01-05 12:00:00,25.33,1.298,1.00753
2025-01-05 13:00:00,25.18,1.534,1.00826
2025-01-05 14:00:00,24.7,1.741,1.00275
2025-01-05 15:00:00,23.92,1.42,1.00406
2025-01-05 16:00:00,22.9,1.452,1.00601
2025-01-05 17:00:00,21.72,1.82,1.00573
2025-01-05 18:00:00,20.44,1.495,1.0051
2025-01-05 19:00:00,19.16,1.565,1.00249
2025-01-05 20:00:00,17.98,1.662,1.00496
2025-01-05 21:00:00,16.96,2.067,1.00034
2025-01-05 22:00:00,16.18,1.751,1.0048
2025-01-05 23:00:00,15.7,1.67,1.00468
2025-01-06 00:00:00,15.11,0.82,1.00603
2025-01-06 01:00:00,15.3,0.786,1.00249
2025-01-06 02:00:00,15.82,0.842,1.00285
2025-01-06 03:00:00,16.63,1.146,1.00326
2025-01-06 04:00:00,17.68,1.364,1.00192
2025-01-06 05:00:00,18.91,1.114,1.00464
2025-01-06 06:00:00,20.22,1.304,1.00431
2025-01-06 07:00:00,21.53,1.111,0.9995
2025-01-06 08:00:00,22.76,1.533,0.99911
2025-01-06 09:00:00,23.81,1.242,1.0052699999999999
2025-01-06 10:00:00,24.62,1.225,0.99941
2025-01-06 11:00:00,25.14,1.285,1.0001499999999999
2025-01-06 12:00:00,25.33,1.394,1.00072
2025-01-06 13:00:00,25.18,1.326,1.00027
2025-01-06 14:00:00,24.7,1.336,1.00234
2025-01-06 15:00:00,23.92,1.365,1.00553
2025-01-06 16:00:00,22.9,1.94,1.0070599999999998
2025-01-06 17:00:00,21.72,1.473,1.00529
2025-01-06 18:00:00,20.44,1.561,1.0044
2025-01-06 19:00:00,19.16,2.068,1.00283
2025-01-06 20:00:00,17.98,1.675,1.00569
2025-01-06 21:00:00,16.96,1.618,1.0071
2025-01-06 22:00:00,16.18,1.659,1.00437
2025-01-06 23:00:00,15.7,1.731,1.00336
2025-01-07 00:00:00,15.11,1.021,1.00368
2025-01-07 01:00:00,15.3,0.901,1.00749
2025-01-07 02:00:00,15.82,1.074,1.0056
2025-01-07 03:00:00,16.63,1.124,1.00322
2025-01-07 04:00:00,17.68,0.993,1.0082
2025-01-07 05:00:00,18.91,1.255,1.00597
2025-01-07 06:00:00,20.22,1.085,1.00324
2025-01-07 07:00:00,21.53,1.308,1.00573
2025-01-07 08:00:00,22.76,1.077,1.00691
2025-01-07 09:00:00,23.81,1.178,1.00631
2025-01-07 10:00:00,24.62,1.333,1.00708
2025-01-07 11:00:00,25.14,1.355,1.0087300000000001
2025-01-07 12:00:00,25.33,1.362,1.0088
2025-01-07 13:00:00,25.18,1.609,1.00861
2025-01-07 14:00:00,24.7,1.482,1.00987
2025-01-07 15:00:00,23.92,1.414,1.0125
2025-01-07 16:00:00,22.9,1.469,1.01025
2025-01-07 17:00:00,21.72,1.458,1.01184
2025-01-07 18:00:00,20.44,1.951,1.01033
2025-01-07 19:00:00,19.16,1.523,1.01185
2025-01-07 20:00:00,17.98,1.851,1.00973
2025-01-07 21:00:00,16.96,1.74,1.01234
2025-01-07 22:00:00,16.18,1.637,1.01563
2025-01-07 23:00:00,15.7,1.698,1.00952
